stationID,startTime,endTime,inNums,outNums
0,2019-01-29 06:20:00,2019-01-29 06:30:00,55.48780822753906,1.7389599084854126
0,2019-01-29 06:30:00,2019-01-29 06:40:00,111.29728698730469,17.285249710083008
0,2019-01-29 06:40:00,2019-01-29 06:50:00,126.97959899902344,16.91414451599121
0,2019-01-29 06:50:00,2019-01-29 07:00:00,159.46881103515625,17.443790435791016
0,2019-01-29 07:00:00,2019-01-29 07:10:00,174.30899047851562,10.659757614135742
0,2019-01-29 07:10:00,2019-01-29 07:20:00,216.08773803710938,14.96278190612793
0,2019-01-29 07:20:00,2019-01-29 07:30:00,289.01202392578125,22.77865982055664
0,2019-01-29 07:30:00,2019-01-29 07:40:00,321.2115173339844,30.699527740478516
0,2019-01-29 07:40:00,2019-01-29 07:50:00,348.3160400390625,35.72588348388672
0,2019-01-29 07:50:00,2019-01-29 08:00:00,408.74261474609375,42.80281448364258
0,2019-01-29 08:00:00,2019-01-29 08:10:00,496.5426330566406,51.271400451660156
0,2019-01-29 08:10:00,2019-01-29 08:20:00,443.41021728515625,80.16210174560547
0,2019-01-29 08:20:00,2019-01-29 08:30:00,455.7544860839844,103.72410583496094
0,2019-01-29 08:30:00,2019-01-29 08:40:00,415.4474182128906,195.49900817871094
0,2019-01-29 08:40:00,2019-01-29 08:50:00,313.1365661621094,197.86224365234375
0,2019-01-29 08:50:00,2019-01-29 09:00:00,265.0126953125,146.54673767089844
0,2019-01-29 09:00:00,2019-01-29 09:10:00,281.3927917480469,92.28351593017578
0,2019-01-29 09:10:00,2019-01-29 09:20:00,231.37782287597656,79.17141723632812
0,2019-01-29 09:20:00,2019-01-29 09:30:00,205.61715698242188,72.31355285644531
0,2019-01-29 09:30:00,2019-01-29 09:40:00,181.2847137451172,91.04960632324219
0,2019-01-29 09:40:00,2019-01-29 09:50:00,171.64418029785156,85.50910186767578
0,2019-01-29 09:50:00,2019-01-29 10:00:00,163.4970245361328,81.39607238769531
0,2019-01-29 10:00:00,2019-01-29 10:10:00,157.86996459960938,75.81761932373047
0,2019-01-29 10:10:00,2019-01-29 10:20:00,146.79867553710938,75.71302032470703
0,2019-01-29 10:20:00,2019-01-29 10:30:00,145.89382934570312,73.68328094482422
0,2019-01-29 10:30:00,2019-01-29 10:40:00,120.13063049316406,85.53877258300781
0,2019-01-29 10:40:00,2019-01-29 10:50:00,111.21917724609375,87.32894897460938
0,2019-01-29 10:50:00,2019-01-29 11:00:00,107.12647247314453,80.02095031738281
0,2019-01-29 11:00:00,2019-01-29 11:10:00,109.11894226074219,76.64225769042969
0,2019-01-29 11:10:00,2019-01-29 11:20:00,105.23733520507812,81.07089233398438
0,2019-01-29 11:20:00,2019-01-29 11:30:00,107.92628479003906,76.60511779785156
0,2019-01-29 11:30:00,2019-01-29 11:40:00,100.98020935058594,91.36402893066406
0,2019-01-29 11:40:00,2019-01-29 11:50:00,103.15814208984375,91.87580871582031
0,2019-01-29 11:50:00,2019-01-29 12:00:00,110.36876678466797,91.2004165649414
0,2019-01-29 12:00:00,2019-01-29 12:10:00,128.58795166015625,74.03262329101562
0,2019-01-29 12:10:00,2019-01-29 12:20:00,125.85298919677734,78.03278350830078
0,2019-01-29 12:20:00,2019-01-29 12:30:00,127.56837463378906,79.3844985961914
0,2019-01-29 12:30:00,2019-01-29 12:40:00,120.57292175292969,94.22030639648438
0,2019-01-29 12:40:00,2019-01-29 12:50:00,113.77772521972656,108.95983123779297
0,2019-01-29 12:50:00,2019-01-29 13:00:00,115.5497817993164,103.86044311523438
0,2019-01-29 13:00:00,2019-01-29 13:10:00,111.01622009277344,89.94805908203125
0,2019-01-29 13:10:00,2019-01-29 13:20:00,100.99738311767578,102.9148178100586
0,2019-01-29 13:20:00,2019-01-29 13:30:00,99.0224609375,94.88457489013672
0,2019-01-29 13:30:00,2019-01-29 13:40:00,107.0283432006836,109.04784393310547
0,2019-01-29 13:40:00,2019-01-29 13:50:00,102.99488830566406,109.97938537597656
0,2019-01-29 13:50:00,2019-01-29 14:00:00,101.76226806640625,103.46356201171875
0,2019-01-29 14:00:00,2019-01-29 14:10:00,106.73529815673828,95.03227233886719
0,2019-01-29 14:10:00,2019-01-29 14:20:00,102.27505493164062,99.43282318115234
0,2019-01-29 14:20:00,2019-01-29 14:30:00,100.70846557617188,97.7630844116211
0,2019-01-29 14:30:00,2019-01-29 14:40:00,79.14915466308594,113.61528015136719
0,2019-01-29 14:40:00,2019-01-29 14:50:00,74.39654541015625,116.6641845703125
0,2019-01-29 14:50:00,2019-01-29 15:00:00,74.33177947998047,111.90736389160156
0,2019-01-29 15:00:00,2019-01-29 15:10:00,88.31047058105469,100.60358428955078
0,2019-01-29 15:10:00,2019-01-29 15:20:00,87.30323791503906,103.3594970703125
0,2019-01-29 15:20:00,2019-01-29 15:30:00,85.39158630371094,107.21903228759766
0,2019-01-29 15:30:00,2019-01-29 15:40:00,77.18577575683594,101.22970581054688
0,2019-01-29 15:40:00,2019-01-29 15:50:00,77.39198303222656,114.80502319335938
0,2019-01-29 15:50:00,2019-01-29 16:00:00,79.95968627929688,110.56658935546875
0,2019-01-29 16:00:00,2019-01-29 16:10:00,81.84923553466797,118.610107421875
0,2019-01-29 16:10:00,2019-01-29 16:20:00,86.00958251953125,121.80268096923828
0,2019-01-29 16:20:00,2019-01-29 16:30:00,87.35282897949219,120.03089904785156
0,2019-01-29 16:30:00,2019-01-29 16:40:00,123.84083557128906,126.49144744873047
0,2019-01-29 16:40:00,2019-01-29 16:50:00,136.51107788085938,139.806396484375
0,2019-01-29 16:50:00,2019-01-29 17:00:00,156.22183227539062,141.51812744140625
0,2019-01-29 17:00:00,2019-01-29 17:10:00,122.87430572509766,123.88095092773438
0,2019-01-29 17:10:00,2019-01-29 17:20:00,134.46966552734375,150.78240966796875
0,2019-01-29 17:20:00,2019-01-29 17:30:00,131.3094482421875,174.1605682373047
0,2019-01-29 17:30:00,2019-01-29 17:40:00,115.70135498046875,203.71923828125
0,2019-01-29 17:40:00,2019-01-29 17:50:00,104.29666137695312,229.0638427734375
0,2019-01-29 17:50:00,2019-01-29 18:00:00,93.01016235351562,250.42555236816406
0,2019-01-29 18:00:00,2019-01-29 18:10:00,66.39811706542969,283.29486083984375
0,2019-01-29 18:10:00,2019-01-29 18:20:00,63.55830383300781,242.7615966796875
0,2019-01-29 18:20:00,2019-01-29 18:30:00,56.06149673461914,225.49374389648438
0,2019-01-29 18:30:00,2019-01-29 18:40:00,66.15880584716797,220.82154846191406
0,2019-01-29 18:40:00,2019-01-29 18:50:00,67.39593505859375,169.01873779296875
0,2019-01-29 18:50:00,2019-01-29 19:00:00,65.54948425292969,169.71946716308594
0,2019-01-29 19:00:00,2019-01-29 19:10:00,48.533050537109375,138.1180419921875
0,2019-01-29 19:10:00,2019-01-29 19:20:00,43.057106018066406,119.89480590820312
0,2019-01-29 19:20:00,2019-01-29 19:30:00,42.983642578125,118.1634292602539
0,2019-01-29 19:30:00,2019-01-29 19:40:00,49.4039306640625,97.20012664794922
0,2019-01-29 19:40:00,2019-01-29 19:50:00,45.26066207885742,88.51050567626953
0,2019-01-29 19:50:00,2019-01-29 20:00:00,45.970909118652344,90.37864685058594
0,2019-01-29 20:00:00,2019-01-29 20:10:00,41.54624938964844,93.46134948730469
0,2019-01-29 20:10:00,2019-01-29 20:20:00,38.76371383666992,88.16281127929688
0,2019-01-29 20:20:00,2019-01-29 20:30:00,36.496246337890625,91.5494613647461
0,2019-01-29 20:30:00,2019-01-29 20:40:00,33.323360443115234,91.2186279296875
0,2019-01-29 20:40:00,2019-01-29 20:50:00,31.082618713378906,84.84615325927734
0,2019-01-29 20:50:00,2019-01-29 21:00:00,28.662540435791016,86.89156341552734
0,2019-01-29 21:00:00,2019-01-29 21:10:00,36.0199089050293,93.49528503417969
0,2019-01-29 21:10:00,2019-01-29 21:20:00,33.56290817260742,87.55723571777344
0,2019-01-29 21:20:00,2019-01-29 21:30:00,29.652830123901367,88.28636932373047
0,2019-01-29 21:30:00,2019-01-29 21:40:00,26.38722801208496,75.3991470336914
0,2019-01-29 21:40:00,2019-01-29 21:50:00,23.531661987304688,71.65575408935547
0,2019-01-29 21:50:00,2019-01-29 22:00:00,21.08319854736328,65.79413604736328
0,2019-01-29 22:00:00,2019-01-29 22:10:00,12.780250549316406,65.25557708740234
0,2019-01-29 22:10:00,2019-01-29 22:20:00,11.490427017211914,47.73502731323242
0,2019-01-29 22:20:00,2019-01-29 22:30:00,9.340805053710938,44.29566192626953
0,2019-01-29 22:30:00,2019-01-29 22:40:00,8.471155166625977,46.29871368408203
0,2019-01-29 22:40:00,2019-01-29 22:50:00,4.0775675773620605,36.3651237487793
0,2019-01-29 22:50:00,2019-01-29 23:00:00,1.8898154497146606,32.71247482299805
0,2019-01-29 23:00:00,2019-01-29 23:10:00,7.3022966384887695,28.138553619384766
0,2019-01-29 23:10:00,2019-01-29 23:20:00,1.9780850410461426,24.39918327331543
0,2019-01-29 23:20:00,2019-01-29 23:30:00,0.0,18.20102310180664
0,2019-01-29 23:30:00,2019-01-29 23:40:00,0.0,10.293266296386719
0,2019-01-29 23:40:00,2019-01-29 23:50:00,0.0,4.995576858520508
0,2019-01-29 23:50:00,2019-01-30 00:00:00,0.0,3.9457807540893555
1,2019-01-29 00:00:00,2019-01-29 00:10:00,0.0,0.0
1,2019-01-29 00:10:00,2019-01-29 00:20:00,0.0,0.0
1,2019-01-29 00:20:00,2019-01-29 00:30:00,0.0,0.0
1,2019-01-29 00:30:00,2019-01-29 00:40:00,0.0,0.0
1,2019-01-29 00:40:00,2019-01-29 00:50:00,0.0,0.0
1,2019-01-29 00:50:00,2019-01-29 01:00:00,0.0,0.0
1,2019-01-29 01:00:00,2019-01-29 01:10:00,0.0,0.0
1,2019-01-29 01:10:00,2019-01-29 01:20:00,0.0,0.0
1,2019-01-29 01:20:00,2019-01-29 01:30:00,0.0,0.0
1,2019-01-29 01:30:00,2019-01-29 01:40:00,0.0,0.0
1,2019-01-29 01:40:00,2019-01-29 01:50:00,0.0,0.0
1,2019-01-29 01:50:00,2019-01-29 02:00:00,0.0,0.0
1,2019-01-29 02:00:00,2019-01-29 02:10:00,0.0,0.0
1,2019-01-29 02:10:00,2019-01-29 02:20:00,0.0,0.0
1,2019-01-29 02:20:00,2019-01-29 02:30:00,0.0,0.0
1,2019-01-29 02:30:00,2019-01-29 02:40:00,0.0,0.0
1,2019-01-29 02:40:00,2019-01-29 02:50:00,0.0,0.0
1,2019-01-29 02:50:00,2019-01-29 03:00:00,0.0,0.0
1,2019-01-29 03:00:00,2019-01-29 03:10:00,0.0,0.0
1,2019-01-29 03:10:00,2019-01-29 03:20:00,0.0,0.0
1,2019-01-29 03:20:00,2019-01-29 03:30:00,0.0,0.0
1,2019-01-29 03:30:00,2019-01-29 03:40:00,0.0,0.0
1,2019-01-29 03:40:00,2019-01-29 03:50:00,0.0,0.0
1,2019-01-29 03:50:00,2019-01-29 04:00:00,0.0,0.0
1,2019-01-29 04:00:00,2019-01-29 04:10:00,0.0,0.0
1,2019-01-29 04:10:00,2019-01-29 04:20:00,0.0,0.0
1,2019-01-29 04:20:00,2019-01-29 04:30:00,0.0,0.0
1,2019-01-29 04:30:00,2019-01-29 04:40:00,0.0,0.0
1,2019-01-29 04:40:00,2019-01-29 04:50:00,0.0,0.0
1,2019-01-29 04:50:00,2019-01-29 05:00:00,0.0,0.0
1,2019-01-29 05:00:00,2019-01-29 05:10:00,0.0,0.0
1,2019-01-29 05:10:00,2019-01-29 05:20:00,0.0,0.0
1,2019-01-29 05:20:00,2019-01-29 05:30:00,0.0,0.0
1,2019-01-29 05:30:00,2019-01-29 05:40:00,0.0,0.0
1,2019-01-29 05:40:00,2019-01-29 05:50:00,2.7385902404785156,0.0
1,2019-01-29 05:50:00,2019-01-29 06:00:00,9.844329833984375,0.0
1,2019-01-29 06:00:00,2019-01-29 06:10:00,15.302410125732422,0.0
1,2019-01-29 06:10:00,2019-01-29 06:20:00,15.728723526000977,0.0
1,2019-01-29 06:20:00,2019-01-29 06:30:00,18.678119659423828,0.0
1,2019-01-29 06:30:00,2019-01-29 06:40:00,37.37834167480469,5.99303674697876
1,2019-01-29 06:40:00,2019-01-29 06:50:00,50.80897521972656,5.9156599044799805
1,2019-01-29 06:50:00,2019-01-29 07:00:00,72.19445037841797,9.271047592163086
1,2019-01-29 07:00:00,2019-01-29 07:10:00,85.93734741210938,5.391315460205078
1,2019-01-29 07:10:00,2019-01-29 07:20:00,115.84635162353516,10.233659744262695
1,2019-01-29 07:20:00,2019-01-29 07:30:00,162.54518127441406,16.946592330932617
1,2019-01-29 07:30:00,2019-01-29 07:40:00,211.87730407714844,15.788052558898926
1,2019-01-29 07:40:00,2019-01-29 07:50:00,251.2117462158203,18.664566040039062
1,2019-01-29 07:50:00,2019-01-29 08:00:00,287.36981201171875,22.42185401916504
1,2019-01-29 08:00:00,2019-01-29 08:10:00,369.44952392578125,40.25928497314453
1,2019-01-29 08:10:00,2019-01-29 08:20:00,364.0892333984375,39.207950592041016
1,2019-01-29 08:20:00,2019-01-29 08:30:00,349.6188049316406,41.32770919799805
1,2019-01-29 08:30:00,2019-01-29 08:40:00,338.3414306640625,45.096832275390625
1,2019-01-29 08:40:00,2019-01-29 08:50:00,256.74798583984375,47.150352478027344
1,2019-01-29 08:50:00,2019-01-29 09:00:00,202.86111450195312,35.591888427734375
1,2019-01-29 09:00:00,2019-01-29 09:10:00,187.49526977539062,39.091453552246094
1,2019-01-29 09:10:00,2019-01-29 09:20:00,147.26361083984375,30.836288452148438
1,2019-01-29 09:20:00,2019-01-29 09:30:00,113.49472045898438,31.424781799316406
1,2019-01-29 09:30:00,2019-01-29 09:40:00,79.96223449707031,27.138668060302734
1,2019-01-29 09:40:00,2019-01-29 09:50:00,68.59541320800781,24.9498348236084
1,2019-01-29 09:50:00,2019-01-29 10:00:00,58.48406219482422,23.18926239013672
1,2019-01-29 10:00:00,2019-01-29 10:10:00,47.69508361816406,27.143836975097656
1,2019-01-29 10:10:00,2019-01-29 10:20:00,45.39142990112305,26.79734230041504
1,2019-01-29 10:20:00,2019-01-29 10:30:00,44.329345703125,24.866134643554688
1,2019-01-29 10:30:00,2019-01-29 10:40:00,45.782142639160156,24.5667724609375
1,2019-01-29 10:40:00,2019-01-29 10:50:00,41.65113830566406,24.958145141601562
1,2019-01-29 10:50:00,2019-01-29 11:00:00,40.016502380371094,21.766864776611328
1,2019-01-29 11:00:00,2019-01-29 11:10:00,42.93730163574219,23.027530670166016
1,2019-01-29 11:10:00,2019-01-29 11:20:00,40.683258056640625,22.998512268066406
1,2019-01-29 11:20:00,2019-01-29 11:30:00,41.172218322753906,20.870285034179688
1,2019-01-29 11:30:00,2019-01-29 11:40:00,40.27784729003906,23.20444679260254
1,2019-01-29 11:40:00,2019-01-29 11:50:00,38.83706283569336,25.302579879760742
1,2019-01-29 11:50:00,2019-01-29 12:00:00,39.71073532104492,24.58617401123047
1,2019-01-29 12:00:00,2019-01-29 12:10:00,39.7574577331543,30.42257308959961
1,2019-01-29 12:10:00,2019-01-29 12:20:00,41.07572937011719,31.10449981689453
1,2019-01-29 12:20:00,2019-01-29 12:30:00,40.81545639038086,30.457286834716797
1,2019-01-29 12:30:00,2019-01-29 12:40:00,55.468650817871094,26.12451934814453
1,2019-01-29 12:40:00,2019-01-29 12:50:00,52.73609924316406,30.070589065551758
1,2019-01-29 12:50:00,2019-01-29 13:00:00,51.740577697753906,27.74073600769043
1,2019-01-29 13:00:00,2019-01-29 13:10:00,45.689605712890625,25.05614471435547
1,2019-01-29 13:10:00,2019-01-29 13:20:00,44.065616607666016,27.59745979309082
1,2019-01-29 13:20:00,2019-01-29 13:30:00,43.83291244506836,26.722543716430664
1,2019-01-29 13:30:00,2019-01-29 13:40:00,44.615848541259766,27.492023468017578
1,2019-01-29 13:40:00,2019-01-29 13:50:00,43.16081619262695,30.688514709472656
1,2019-01-29 13:50:00,2019-01-29 14:00:00,41.126033782958984,26.044124603271484
1,2019-01-29 14:00:00,2019-01-29 14:10:00,38.0841064453125,28.764219284057617
1,2019-01-29 14:10:00,2019-01-29 14:20:00,36.445770263671875,28.217708587646484
1,2019-01-29 14:20:00,2019-01-29 14:30:00,36.338130950927734,28.207889556884766
1,2019-01-29 14:30:00,2019-01-29 14:40:00,31.31258201599121,30.189176559448242
1,2019-01-29 14:40:00,2019-01-29 14:50:00,29.906047821044922,30.6619873046875
1,2019-01-29 14:50:00,2019-01-29 15:00:00,30.660755157470703,28.98715591430664
1,2019-01-29 15:00:00,2019-01-29 15:10:00,29.538522720336914,35.4879264831543
1,2019-01-29 15:10:00,2019-01-29 15:20:00,29.293901443481445,36.24546813964844
1,2019-01-29 15:20:00,2019-01-29 15:30:00,28.37468910217285,37.50888442993164
1,2019-01-29 15:30:00,2019-01-29 15:40:00,30.83169937133789,38.36349105834961
1,2019-01-29 15:40:00,2019-01-29 15:50:00,28.356496810913086,40.90372848510742
1,2019-01-29 15:50:00,2019-01-29 16:00:00,28.071914672851562,40.196632385253906
1,2019-01-29 16:00:00,2019-01-29 16:10:00,30.4997615814209,43.261016845703125
1,2019-01-29 16:10:00,2019-01-29 16:20:00,32.759925842285156,45.092647552490234
1,2019-01-29 16:20:00,2019-01-29 16:30:00,32.81800079345703,46.93281173706055
1,2019-01-29 16:30:00,2019-01-29 16:40:00,32.25438690185547,54.34052658081055
1,2019-01-29 16:40:00,2019-01-29 16:50:00,33.96725082397461,55.34225845336914
1,2019-01-29 16:50:00,2019-01-29 17:00:00,34.11211395263672,57.15168762207031
1,2019-01-29 17:00:00,2019-01-29 17:10:00,38.61029815673828,69.96347045898438
1,2019-01-29 17:10:00,2019-01-29 17:20:00,45.23474884033203,79.28413391113281
1,2019-01-29 17:20:00,2019-01-29 17:30:00,43.68708801269531,94.16410064697266
1,2019-01-29 17:30:00,2019-01-29 17:40:00,47.15589141845703,112.5771484375
1,2019-01-29 17:40:00,2019-01-29 17:50:00,55.37162780761719,130.11380004882812
1,2019-01-29 17:50:00,2019-01-29 18:00:00,56.612483978271484,166.06126403808594
1,2019-01-29 18:00:00,2019-01-29 18:10:00,43.70795440673828,165.9398193359375
1,2019-01-29 18:10:00,2019-01-29 18:20:00,46.95085144042969,146.36422729492188
1,2019-01-29 18:20:00,2019-01-29 18:30:00,43.85813522338867,155.7784423828125
1,2019-01-29 18:30:00,2019-01-29 18:40:00,42.97978973388672,191.5232391357422
1,2019-01-29 18:40:00,2019-01-29 18:50:00,36.35667037963867,138.43707275390625
1,2019-01-29 18:50:00,2019-01-29 19:00:00,33.81300735473633,141.64735412597656
1,2019-01-29 19:00:00,2019-01-29 19:10:00,25.73883819580078,122.0435562133789
1,2019-01-29 19:10:00,2019-01-29 19:20:00,21.78240203857422,103.77764129638672
1,2019-01-29 19:20:00,2019-01-29 19:30:00,21.66438102722168,97.10726165771484
1,2019-01-29 19:30:00,2019-01-29 19:40:00,22.90637969970703,103.38348388671875
1,2019-01-29 19:40:00,2019-01-29 19:50:00,21.43347930908203,90.70497131347656
1,2019-01-29 19:50:00,2019-01-29 20:00:00,21.451526641845703,85.2581558227539
1,2019-01-29 20:00:00,2019-01-29 20:10:00,25.024778366088867,87.97679901123047
1,2019-01-29 20:10:00,2019-01-29 20:20:00,25.075565338134766,85.29033660888672
1,2019-01-29 20:20:00,2019-01-29 20:30:00,24.617359161376953,90.6823501586914
1,2019-01-29 20:30:00,2019-01-29 20:40:00,18.790922164916992,96.79035186767578
1,2019-01-29 20:40:00,2019-01-29 20:50:00,18.088869094848633,95.67066955566406
1,2019-01-29 20:50:00,2019-01-29 21:00:00,16.137447357177734,97.1798095703125
1,2019-01-29 21:00:00,2019-01-29 21:10:00,15.221700668334961,111.88739013671875
1,2019-01-29 21:10:00,2019-01-29 21:20:00,14.572437286376953,110.60688018798828
1,2019-01-29 21:20:00,2019-01-29 21:30:00,12.05077838897705,112.17176818847656
1,2019-01-29 21:30:00,2019-01-29 21:40:00,13.123198509216309,98.5318603515625
1,2019-01-29 21:40:00,2019-01-29 21:50:00,10.638924598693848,86.68961334228516
1,2019-01-29 21:50:00,2019-01-29 22:00:00,8.90666389465332,90.33989715576172
1,2019-01-29 22:00:00,2019-01-29 22:10:00,12.17203140258789,78.11210632324219
1,2019-01-29 22:10:00,2019-01-29 22:20:00,11.222966194152832,74.7767562866211
1,2019-01-29 22:20:00,2019-01-29 22:30:00,7.655835151672363,56.65082931518555
1,2019-01-29 22:30:00,2019-01-29 22:40:00,11.587950706481934,60.003108978271484
1,2019-01-29 22:40:00,2019-01-29 22:50:00,3.299668550491333,52.91908264160156
1,2019-01-29 22:50:00,2019-01-29 23:00:00,0.0,40.9035758972168
1,2019-01-29 23:00:00,2019-01-29 23:10:00,3.4853429794311523,29.987552642822266
1,2019-01-29 23:10:00,2019-01-29 23:20:00,0.0,23.21022605895996
1,2019-01-29 23:20:00,2019-01-29 23:30:00,0.0,20.7706356048584
1,2019-01-29 23:30:00,2019-01-29 23:40:00,0.0,9.25384521484375
1,2019-01-29 23:40:00,2019-01-29 23:50:00,0.0,4.069174766540527
1,2019-01-29 23:50:00,2019-01-30 00:00:00,0.0,0.0
2,2019-01-29 00:00:00,2019-01-29 00:10:00,0.0,0.0
2,2019-01-29 00:10:00,2019-01-29 00:20:00,0.0,0.0
2,2019-01-29 00:20:00,2019-01-29 00:30:00,0.0,0.0
2,2019-01-29 00:30:00,2019-01-29 00:40:00,0.0,0.0
2,2019-01-29 00:40:00,2019-01-29 00:50:00,0.0,0.0
2,2019-01-29 00:50:00,2019-01-29 01:00:00,0.0,0.0
2,2019-01-29 01:00:00,2019-01-29 01:10:00,0.0,0.0
2,2019-01-29 01:10:00,2019-01-29 01:20:00,0.0,0.0
2,2019-01-29 01:20:00,2019-01-29 01:30:00,0.0,0.0
2,2019-01-29 01:30:00,2019-01-29 01:40:00,0.0,0.0
2,2019-01-29 01:40:00,2019-01-29 01:50:00,0.0,0.0
2,2019-01-29 01:50:00,2019-01-29 02:00:00,0.0,0.0
2,2019-01-29 02:00:00,2019-01-29 02:10:00,0.0,0.0
2,2019-01-29 02:10:00,2019-01-29 02:20:00,0.0,0.0
2,2019-01-29 02:20:00,2019-01-29 02:30:00,0.0,0.0
2,2019-01-29 02:30:00,2019-01-29 02:40:00,0.0,0.0
2,2019-01-29 02:40:00,2019-01-29 02:50:00,0.0,0.0
2,2019-01-29 02:50:00,2019-01-29 03:00:00,0.0,0.0
2,2019-01-29 03:00:00,2019-01-29 03:10:00,0.0,0.0
2,2019-01-29 03:10:00,2019-01-29 03:20:00,0.0,0.0
2,2019-01-29 03:20:00,2019-01-29 03:30:00,0.0,0.0
2,2019-01-29 03:30:00,2019-01-29 03:40:00,0.0,0.0
2,2019-01-29 03:40:00,2019-01-29 03:50:00,0.0,0.0
2,2019-01-29 03:50:00,2019-01-29 04:00:00,0.0,0.0
2,2019-01-29 04:00:00,2019-01-29 04:10:00,0.0,0.0
2,2019-01-29 04:10:00,2019-01-29 04:20:00,0.0,0.0
2,2019-01-29 04:20:00,2019-01-29 04:30:00,0.0,0.0
2,2019-01-29 04:30:00,2019-01-29 04:40:00,0.0,0.0
2,2019-01-29 04:40:00,2019-01-29 04:50:00,0.0,0.0
2,2019-01-29 04:50:00,2019-01-29 05:00:00,0.0,0.0
2,2019-01-29 05:00:00,2019-01-29 05:10:00,0.0,0.0
2,2019-01-29 05:10:00,2019-01-29 05:20:00,0.0,0.0
2,2019-01-29 05:20:00,2019-01-29 05:30:00,0.0,0.0
2,2019-01-29 05:30:00,2019-01-29 05:40:00,1.4389500617980957,0.0
2,2019-01-29 05:40:00,2019-01-29 05:50:00,9.583843231201172,0.0
2,2019-01-29 05:50:00,2019-01-29 06:00:00,24.711135864257812,0.0
2,2019-01-29 06:00:00,2019-01-29 06:10:00,40.009315490722656,0.0
2,2019-01-29 06:10:00,2019-01-29 06:20:00,48.655426025390625,1.3375909328460693
2,2019-01-29 06:20:00,2019-01-29 06:30:00,62.17354202270508,10.105454444885254
2,2019-01-29 06:30:00,2019-01-29 06:40:00,91.83715057373047,12.137029647827148
2,2019-01-29 06:40:00,2019-01-29 06:50:00,118.32669067382812,17.170711517333984
2,2019-01-29 06:50:00,2019-01-29 07:00:00,154.48687744140625,23.691513061523438
2,2019-01-29 07:00:00,2019-01-29 07:10:00,160.63851928710938,34.85169982910156
2,2019-01-29 07:10:00,2019-01-29 07:20:00,204.4849395751953,61.863548278808594
2,2019-01-29 07:20:00,2019-01-29 07:30:00,287.2160949707031,112.85324096679688
2,2019-01-29 07:30:00,2019-01-29 07:40:00,355.44573974609375,172.2855987548828
2,2019-01-29 07:40:00,2019-01-29 07:50:00,389.3875732421875,245.74716186523438
2,2019-01-29 07:50:00,2019-01-29 08:00:00,495.314453125,358.00750732421875
2,2019-01-29 08:00:00,2019-01-29 08:10:00,560.5238647460938,454.6182861328125
